stock_code,current_price,low_52w,high_52w,avg_52w,pct_from_avg_52w,range_position,bottom_dwell_ratio,corp_name,market_cap,updated_at
004710,6920.0,4229.0,16430.0,6838.69,1.19,22.06,288.51,한솔테크닉스,281684253640.0,2026-08-03T22:19:26
004780,4030.0,3400.0,4250.0,3785.02,6.47,74.12,25.0,대륙제관,64089891970.0,2026-08-03T22:19:26
004800,143100.0,66700.0,318000.0,134904.41,6.08,30.4,376.76,효성,2395552241700.0,2026-08-03T22:19:26
004830,3140.0,2720.0,6670.0,4816.05,-34.8,10.63,145.22,덕성,49235200000.0,2026-08-03T22:19:26
004870,1248.0,734.0,3710.0,2118.81,-41.1,17.27,405.45,티웨이홀딩스,28245607104.0,2026-08-03T22:19:26
004840,4280.0,3900.0,6470.0,5009.45,-14.56,14.79,65.9,DRB동일,82485717920.0,2026-08-03T22:19:26
004890,34000.0,32000.0,47000.0,39135.11,-13.12,13.33,46.88,동일산업,82457310000.0,2026-08-03T22:19:26
004910,3345.0,3225.0,6440.0,4908.0,-31.85,3.73,99.69,조광페인트,42816000000.0,2026-08-03T22:19:26
004920,940.0,870.0,1699.0,1135.35,-17.21,8.44,95.29,씨아이테크,49049079680.0,2026-08-03T22:19:26
004970,9290.0,8580.0,10840.0,9420.37,-1.38,31.42,26.34,신라교역,148640000000.0,2026-08-03T22:19:26
004960,9760.0,7280.0,19510.0,10568.12,-7.65,20.28,167.99,한신공영,112930051520.0,2026-08-03T22:19:26
004980,7540.0,6780.0,15310.0,9699.45,-22.26,8.91,125.81,성신양회,184851190420.0,2026-08-03T22:19:26
004990,22400.0,21150.0,39600.0,28606.99,-21.7,6.78,87.23,롯데지주,2232468582400.0,2026-08-03T22:19:26
005010,3410.0,3110.0,7300.0,4468.6,-23.69,7.16,134.73,휴스틸,191601335750.0,2026-08-03T22:19:26
005070,32350.0,26600.0,66400.0,46969.49,-31.13,14.45,149.62,코스모신소재,1074491371850.0,2026-08-03T22:19:26
005090,44200.0,20150.0,70700.0,34887.13,26.69,47.58,250.87,SGC에너지,636892518600.0,2026-08-03T22:19:26
005160,2400.0,2125.0,4125.0,3047.19,-21.24,13.75,94.12,동국산업,130186756800.0,2026-08-03T22:19:26
005180,67800.0,61500.0,95900.0,74755.88,-9.3,18.31,55.93,빙그레,628440301800.0,2026-08-03T22:19:26
005250,9390.0,8630.0,18010.0,14585.92,-35.62,8.1,108.69,녹십자홀딩스,441594891900.0,2026-08-03T22:19:26
005290,38800.0,27950.0,72200.0,43450.92,-10.7,24.52,158.32,동진쎄미켐,1977640888800.0,2026-08-03T22:19:26
005300,102100.0,93900.0,154800.0,120630.15,-15.36,13.46,64.86,롯데칠성음료,947374056400.0,2026-08-03T22:19:26
005320,742.0,622.0,1722.0,1019.16,-27.2,10.91,176.85,온타이드,25367380990.0,2026-08-03T22:19:26
0054V0,2005.0,1990.0,5700.0,2048.92,-2.14,0.4,186.43,엔에이치스팩32호,12464082500.0,2026-08-03T22:19:26
005420,8960.0,7160.0,21650.0,15379.52,-41.74,12.42,202.37,코스모화학,344137722880.0,2026-08-03T22:19:26
005380,393000.0,203000.0,783000.0,385683.82,1.9,32.76,285.71,현대자동차,80469802038000.0,2026-08-03T22:19:26
005430,88800.0,51800.0,95900.0,66136.03,34.27,83.9,85.14,한국공항,281172324000.0,2026-08-03T22:19:26
005440,11780.0,7150.0,19790.0,10823.05,8.84,36.63,176.78,현대지에프홀딩스,2160419004220.0,2026-08-03T22:19:26
005490,303500.0,257000.0,542000.0,335240.81,-9.47,16.32,110.89,POSCO홀딩스,24049803444500.0,2026-08-03T22:19:26
005500,17650.0,16580.0,25900.0,19333.64,-8.71,11.48,56.21,삼진제약,235098000000.0,2026-08-03T22:19:26
005610,39250.0,34650.0,58600.0,49942.83,-21.41,19.21,69.12,삼립,338688603250.0,2026-08-03T22:19:26
005670,6090.0,5220.0,10220.0,6483.42,-6.07,17.4,95.79,푸드웰,60900000000.0,2026-08-03T22:19:26
005680,13050.0,10070.0,17990.0,12152.87,7.38,37.63,78.65,삼영전자공업,261000000000.0,2026-08-03T22:19:26
005710,11360.0,9510.0,18930.0,12297.06,-7.62,19.64,99.05,대원산업,227627136000.0,2026-08-03T22:19:26
005720,5890.0,4965.0,8090.0,6240.29,-5.61,29.6,62.94,넥센,309484024530.0,2026-08-03T22:19:26
005740,5470.0,5160.0,10490.0,6894.19,-20.66,5.82,103.29,크라운해태홀딩스,81214988090.0,2026-08-03T22:19:26
005750,4290.0,3845.0,6450.0,4789.36,-10.43,17.08,67.75,대림바스,71180709600.0,2026-08-03T22:19:26
005690,10300.0,8140.0,21150.0,14378.53,-28.37,16.6,159.83,파미셀,618041344200.0,2026-08-03T22:19:26
005800,13570.0,11400.0,22450.0,14513.16,-6.5,19.64,96.93,신영와코루,122130000000.0,2026-08-03T22:19:26
005810,34600.0,29450.0,60900.0,40319.67,-14.19,16.38,106.79,풍산홀딩스,498838303200.0,2026-08-03T22:19:26
005820,13310.0,12580.0,17900.0,14894.71,-10.64,13.72,42.29,원림,30585980700.0,2026-08-03T22:19:26
005830,156600.0,118100.0,214000.0,145457.35,7.66,40.15,81.2,DB손해보험,10257354653400.0,2026-08-03T22:19:26
005850,54100.0,31150.0,79500.0,48442.65,11.68,47.47,155.22,에스엘,2512864932000.0,2026-08-03T22:19:26
005870,4110.0,3550.0,11850.0,7849.74,-47.64,6.75,233.8,휴니드테크놀러지스,58016821650.0,2026-08-03T22:19:26
005860,2215.0,2000.0,5340.0,3301.4,-32.91,6.44,167.0,한일사료,87279162275.0,2026-08-03T22:19:26
005930,239500.0,59300.0,374500.0,161251.47,48.53,57.17,531.53,삼성전자,1400183726616000.0,2026-08-03T22:19:26
005880,1805.0,1586.0,3385.0,1985.87,-9.11,12.17,113.43,대한해운,582558948700.0,2026-08-03T22:19:26
005950,12150.0,5060.0,17990.0,9002.61,34.96,54.83,255.53,이수화학,319474153350.0,2026-08-03T22:19:26
005940,27600.0,18340.0,42600.0,25755.0,7.16,38.17,132.28,NH투자증권,10190088498000.0,2026-08-03T22:19:26
005960,6150.0,5120.0,10610.0,6562.98,-6.29,18.76,107.23,동부건설,141121977450.0,2026-08-03T22:19:26
005990,10750.0,9690.0,13000.0,10970.99,-2.01,32.02,34.16,매일홀딩스,142956768000.0,2026-08-03T22:19:26
006040,35150.0,29850.0,55400.0,41562.87,-15.43,20.74,85.59,동원산업,1551549787850.0,2026-08-03T22:19:26
006050,492.0,429.0,1695.0,1176.63,-58.19,4.98,295.1,국영지앤엠,17168459556.0,2026-08-03T22:19:26
006060,2465.0,2300.0,5310.0,3610.86,-31.73,5.48,130.87,화승인더스트리,136363800000.0,2026-08-03T22:19:26
006090,8330.0,7550.0,11200.0,9020.55,-7.66,21.37,48.34,사조오양,78491415870.0,2026-08-03T22:19:26
006110,34800.0,17550.0,104600.0,34375.74,1.23,19.82,496.01,삼아알미늄,526296234000.0,2026-08-03T22:19:26
006120,50600.0,42750.0,68300.0,55871.51,-9.44,30.72,59.77,SK디스커버리,881135800600.0,2026-08-03T22:19:26
006220,8940.0,8000.0,19350.0,12953.79,-30.99,8.28,141.88,제주은행,337919099580.0,2026-08-03T22:19:26
006140,4565.0,3980.0,12250.0,6042.19,-24.45,7.07,207.79,피제이전자,67858725000.0,2026-08-03T22:19:26
006200,2085.0,1873.0,5590.0,3434.9,-39.3,5.7,198.45,한국전자홀딩스,19516907295.0,2026-08-03T22:19:26
006260,273000.0,148600.0,604000.0,256926.1,6.26,27.32,306.46,LS,8517600000000.0,2026-08-03T22:19:26
006280,113300.0,105900.0,183800.0,140133.09,-19.15,9.5,73.56,녹십자,1324084755400.0,2026-08-03T22:19:26
006340,13110.0,2765.0,20300.0,5986.84,118.98,59.0,634.18,대원전선,1028012993760.0,2026-08-03T22:19:26
006370,4635.0,3430.0,7780.0,5646.6,-17.92,27.7,126.82,대구백화점,50158166985.0,2026-08-03T22:19:26
006360,24250.0,17790.0,44850.0,23448.53,3.42,23.87,152.11,GS건설,2075351132500.0,2026-08-03T22:19:26
006490,895.0,844.0,8450.0,3311.12,-72.97,0.67,901.18,프리티,26471614585.0,2026-08-03T22:19:26
006620,3850.0,3485.0,6390.0,5040.42,-23.62,12.56,83.36,동구바이오제약,109590219200.0,2026-08-03T22:19:26
006570,2005.0,1612.0,3640.0,2331.18,-13.99,19.38,125.81,대림통상,30526125000.0,2026-08-03T22:19:26
006400,389500.0,169600.0,723000.0,357399.26,8.98,39.74,326.3,삼성SDI,31388063935000.0,2026-08-03T22:19:26
006650,86600.0,82000.0,202500.0,129241.18,-32.99,3.82,146.95,대한유화,562900000000.0,2026-08-03T22:19:26
006730,10020.0,8220.0,20450.0,11700.0,-14.36,14.72,148.78,서부T&D,644054768460.0,2026-08-03T22:19:26
006660,11010.0,8790.0,20000.0,13233.38,-16.8,19.8,127.53,삼성공조,89470717140.0,2026-08-03T22:19:26
006740,1044.0,832.0,2732.0,1793.48,-41.79,11.16,228.37,블루산업개발,24784377300.0,2026-08-03T22:19:26
006840,6880.0,5440.0,13500.0,8975.74,-23.35,17.87,148.16,AK홀딩스,91143219680.0,2026-08-03T22:19:26
006800,33250.0,17026.0,87800.0,38476.57,-13.58,22.92,415.68,미래에셋증권,18605598760000.0,2026-08-03T22:19:26
0068Y0,1977.0,1975.0,7700.0,2005.41,-1.42,0.03,289.87,비엔케이제3호스팩,8520870000.0,2026-08-03T22:19:26
006880,4285.0,4000.0,8590.0,6682.79,-35.88,6.21,114.75,신송홀딩스,50686656530.0,2026-08-03T22:19:26
006890,5790.0,4980.0,11950.0,8398.9,-31.06,11.62,139.96,태경케미컬,67164000000.0,2026-08-03T22:19:26
006910,5860.0,2995.0,18200.0,6856.95,-14.54,18.84,507.68,보성파워텍,287900768640.0,2026-08-03T22:19:26
006920,3025.0,2675.0,7630.0,3640.46,-16.91,7.06,185.23,모헨즈,33033000000.0,2026-08-03T22:19:26
006980,15640.0,14500.0,25450.0,18114.82,-13.66,10.41,75.52,우성,48327600000.0,2026-08-03T22:19:26
007070,24400.0,15610.0,29950.0,20740.77,17.64,61.3,91.86,GS리테일,2040020926000.0,2026-08-03T22:19:26
007110,730.0,630.0,2675.0,1689.67,-56.8,4.89,324.6,일신석재,56543325300.0,2026-08-03T22:19:26
0071M0,1983.0,1906.0,2465.0,2016.14,-1.64,13.77,29.33,삼성스팩11호,11422080000.0,2026-08-03T22:19:26
007120,1190.0,780.0,2990.0,1191.22,-0.1,18.55,283.33,미래아이앤지,32514505660.0,2026-08-03T22:19:26
007160,48450.0,39150.0,72800.0,51794.49,-6.46,27.64,85.95,사조산업,242250000000.0,2026-08-03T22:19:26
007210,1407.0,1296.0,2435.0,1874.44,-24.94,9.75,87.89,벽산,91961520000.0,2026-08-03T22:19:26
0072Z0,1977.0,1964.0,2020.0,1993.71,-0.84,23.21,2.85,KB제33호스팩,15588645000.0,2026-08-03T22:19:26
007280,1783.0,1693.0,3802.0,2812.82,-36.61,4.27,124.57,한국특강,51076780820.0,2026-08-03T22:19:26
007310,320500.0,290500.0,470000.0,374391.54,-14.39,16.71,61.79,오뚜기,1284509515000.0,2026-08-03T22:19:26
007340,40900.0,21400.0,54200.0,30765.07,32.94,59.45,153.27,DN오토모티브,2393094378500.0,2026-08-03T22:19:26
007330,10010.0,8836.0,13495.0,10212.07,-1.98,25.2,52.73,푸른저축은행,150978828000.0,2026-08-03T22:19:26
007370,3840.0,3350.0,6890.0,5085.46,-24.49,13.84,105.67,진양제약,54276814080.0,2026-08-03T22:19:26
007390,21150.0,16550.0,39350.0,23251.1,-9.04,20.18,137.76,네이처셀,1362801434400.0,2026-08-03T22:19:26
007530,1517.0,1395.0,3040.0,2481.12,-38.86,7.42,117.92,와이엠,33759668427.0,2026-08-03T22:19:26
007540,43300.0,39750.0,73100.0,49099.82,-11.81,10.64,83.9,샘표,124522140000.0,2026-08-03T22:19:26
007570,8430.0,7290.0,17206.0,13039.1,-35.35,11.5,136.02,일양약품,160892147520.0,2026-08-03T22:19:26
007590,5640.0,5380.0,6360.0,6017.98,-6.28,26.53,18.22,동방아그로,76803134280.0,2026-08-03T22:19:26
007680,3345.0,3125.0,6110.0,4302.96,-22.26,7.37,95.52,대원,44230058610.0,2026-08-03T22:19:26
007660,74500.0,46950.0,164400.0,102109.01,-27.04,23.46,250.16,이수페타시스,5468986815500.0,2026-08-03T22:19:26
007700,14180.0,13000.0,24950.0,18670.55,-24.05,9.87,91.92,F&F 홀딩스,554641724060.0,2026-08-03T22:19:26
007690,38600.0,29050.0,44450.0,35980.51,7.28,62.01,53.01,국도화학,357468115200.0,2026-08-03T22:19:26
007720,1250.0,1111.0,5580.0,3233.52,-61.34,3.11,402.25,소노스퀘어,25200112500.0,2026-08-03T22:19:26
007810,45950.0,10880.0,148300.0,50131.14,-8.34,25.52,1263.05,코리아써키트,1102001389000.0,2026-08-03T22:19:26
007770,6320.0,6010.0,9900.0,8198.35,-22.91,7.97,64.73,한일화학,22183200000.0,2026-08-03T22:19:26
007820,2965.0,2475.0,7580.0,4362.76,-32.04,9.6,206.26,엠엑스로보틱스,59400649890.0,2026-08-03T22:19:26
007860,7510.0,6550.0,12470.0,9441.07,-20.45,16.22,90.38,서연,176333628440.0,2026-08-03T22:19:26
007980,1623.0,1430.0,2310.0,1796.23,-9.64,21.93,61.54,TP,76114399050.0,2026-08-03T22:19:26
008040,713.0,690.0,1536.0,1063.93,-32.98,2.72,122.61,사조동아원,100636099800.0,2026-08-03T22:19:26
008060,13590.0,7700.0,24350.0,11954.82,13.68,35.38,216.23,대덕,425191661820.0,2026-08-03T22:19:26
008250,2565.0,2400.0,5910.0,4285.53,-40.15,4.7,146.25,이건산업,28093508775.0,2026-08-03T22:19:26
008260,3175.0,2800.0,4650.0,3510.59,-9.56,20.27,66.07,NI스틸,90805371475.0,2026-08-03T22:19:26
008290,388.0,217.0,1368.0,831.14,-53.32,14.86,530.41,원풍물산,7894573532.0,2026-08-03T22:19:26
0082N0,11320.0,9170.0,70000.0,26524.9,-57.32,3.53,663.36,카나프테라퓨틱스,150160705600.0,2026-08-03T22:19:26
008350,993.0,881.0,3485.0,1309.88,-24.19,4.3,295.57,남선알미늄,128175536370.0,2026-08-03T22:19:26
008470,2050.0,1470.0,2150.0,1915.59,7.02,85.29,46.26,부스타,17229840000.0,2026-08-03T22:19:26
008370,4815.0,4300.0,5740.0,4884.43,-1.42,35.76,33.49,원풍,57780000000.0,2026-08-03T22:19:26
008420,2000.0,1880.0,3580.0,2237.75,-10.62,7.06,90.43,문배철강,41007010000.0,2026-08-03T22:19:26
008490,20850.0,16000.0,32600.0,21977.06,-5.13,29.22,103.75,서흥,241216006050.0,2026-08-03T22:19:26
008830,7380.0,5453.0,18803.0,11231.32,-34.29,14.43,244.82,대동기어,66327897600.0,2026-08-03T22:19:26
008770,41250.0,39700.0,70300.0,49461.03,-16.6,5.07,77.08,호텔신라,1618984991250.0,2026-08-03T22:19:26
008700,1238.0,1024.0,1938.0,1338.12,-7.48,23.41,89.26,아남전자,95480527160.0,2026-08-03T22:19:26
0088M0,12280.0,10370.0,73500.0,25043.18,-50.96,3.03,608.78,메쥬,121347890000.0,2026-08-03T22:19:26
008730,13350.0,11150.0,39200.0,26505.77,-49.63,7.84,251.57,율촌화학,331080000000.0,2026-08-03T22:19:26
0088D0,2110.0,1974.0,3200.0,2134.15,-1.13,11.09,62.11,메리츠제1호스팩,12227450000.0,2026-08-03T22:19:26
008930,36050.0,25600.0,55500.0,38610.29,-6.63,34.95,116.8,한미사이언스,2465515377500.0,2026-08-03T22:19:26
008870,38050.0,37050.0,62600.0,50459.56,-24.59,3.91,68.96,금비,38050000000.0,2026-08-03T22:19:26
0091W0,2015.0,1984.0,5200.0,2045.46,-1.49,0.96,162.1,신영스팩11호,12227020000.0,2026-08-03T22:19:26
009140,19840.0,18600.0,35000.0,21716.4,-8.64,7.56,88.17,경인전자,31164612480.0,2026-08-03T22:19:26
008970,1073.0,890.0,4041.0,2048.37,-47.62,5.81,354.04,KBI동양철관,111341891211.0,2026-08-03T22:19:26
009180,2740.0,2325.0,3750.0,2864.72,-4.35,29.12,61.29,한솔로지스틱스,77146960500.0,2026-08-03T22:19:26
009190,1520.0,1094.0,2545.0,1524.51,-0.3,29.36,132.63,대양금속,66859138000.0,2026-08-03T22:19:26
009070,3860.0,3370.0,8390.0,5642.0,-31.58,9.76,148.96,케이씨티시,115800000000.0,2026-08-03T22:19:26
009160,4565.0,3725.0,6900.0,4961.34,-7.99,26.46,85.23,SIMPAC,298418468920.0,2026-08-03T22:19:26
009150,1181000.0,132500.0,2417000.0,570412.87,107.04,45.9,1724.15,삼성전기,88213254976000.0,2026-08-03T22:19:26
009200,1490.0,1256.0,2685.0,1937.33,-23.09,16.38,113.77,무림페이퍼,61997871900.0,2026-08-03T22:19:26
009240,37800.0,28300.0,54800.0,42273.35,-10.58,35.85,93.64,한샘,889582478400.0,2026-08-03T22:19:26
009270,1010.0,898.0,2170.0,1456.5,-30.66,8.81,141.65,신원,115918096930.0,2026-08-03T22:19:26
009290,6080.0,5150.0,12800.0,6599.63,-7.87,12.16,148.54,광동제약,302782832640.0,2026-08-03T22:19:26
0093G0,1992.0,1972.0,4100.0,1996.5,-0.23,0.94,107.91,미래에셋비전스팩8호,12748800000.0,2026-08-03T22:19:26
009300,12200.0,11950.0,19250.0,15981.51,-23.66,3.42,61.09,삼아제약,77714000000.0,2026-08-03T22:19:26
009320,1006.0,793.0,1382.0,1009.92,-0.39,36.16,74.27,아진전자부품,49595568620.0,2026-08-03T22:19:26
009410,1619.0,1510.0,3070.0,1843.65,-12.19,6.99,103.31,태영건설,481798336282.0,2026-08-03T22:19:26
009450,65400.0,53000.0,95100.0,68019.49,-3.85,29.45,79.43,경동나비엔,952785916800.0,2026-08-03T22:19:26
009420,45950.0,24000.0,73000.0,44102.02,4.19,44.8,204.17,한올바이오파마,2400457316100.0,2026-08-03T22:19:26
009460,3125.0,1730.0,3965.0,2832.32,10.33,62.42,129.19,한창제지,37292178125.0,2026-08-03T22:19:26
009470,21650.0,17800.0,59500.0,33963.64,-36.26,9.23,234.27,삼화전기,143189203000.0,2026-08-03T22:19:26
009520,10380.0,8270.0,23100.0,15517.68,-33.11,14.23,179.32,포스코엠텍,432251257140.0,2026-08-03T22:19:26
0096B0,1977.0,1951.0,6640.0,2153.42,-8.19,0.55,240.34,삼성스팩12호,13008660000.0,2026-08-03T22:19:26
0096D0,1991.0,1963.0,5900.0,2047.95,-2.78,0.71,200.56,미래에셋비전스팩9호,10950500000.0,2026-08-03T22:19:26
009540,368500.0,304500.0,494500.0,401115.81,-8.13,33.68,62.4,HD한국조선해양,26079893246000.0,2026-08-03T22:19:26
009680,9900.0,9290.0,11980.0,10497.13,-5.69,22.68,28.96,모토닉,215157630600.0,2026-08-03T22:19:26
009580,1604.0,1415.0,4420.0,2469.03,-35.04,6.29,212.37,무림P&P,100038791696.0,2026-08-03T22:19:26
009620,845.0,488.0,2385.0,1425.47,-40.72,18.82,388.73,삼보산업,14764725560.0,2026-08-03T22:19:26
009730,1814.0,1080.0,11995.0,5566.15,-67.41,6.72,1010.65,이렘,14467562442.0,2026-08-03T22:19:26
009770,27000.0,24750.0,36450.0,29882.9,-9.65,19.23,47.27,삼정펄프,67499217000.0,2026-08-03T22:19:26
0097F0,1994.0,1965.0,5480.0,1998.0,-0.2,0.83,178.88,미래에셋비전스팩10호,12961000000.0,2026-08-03T22:19:26
009780,6220.0,5740.0,13280.0,7943.9,-21.7,6.37,131.36,엠에스씨,109472000000.0,2026-08-03T22:19:26
0098T0,1990.0,1981.0,5440.0,2032.55,-2.09,0.26,174.61,교보19호스팩,10746000000.0,2026-08-03T22:19:26
009810,1940.0,1598.0,4197.0,2663.69,-27.17,13.16,162.64,플레이그램,29466175000.0,2026-08-03T22:19:26
0099W0,1982.0,1965.0,4965.0,2001.75,-0.99,0.57,152.67,미래에셋비전스팩11호,13874000000.0,2026-08-03T22:19:26
009830,24800.0,22000.0,55934.0,32864.3,-24.54,8.25,154.25,한화솔루션,4262934892800.0,2026-08-03T22:19:26
009900,6550.0,5390.0,14940.0,9095.11,-27.98,12.15,177.18,명신산업,343679371150.0,2026-08-03T22:19:26
009970,190100.0,116900.0,262000.0,177123.16,7.33,50.45,124.12,영원무역홀딩스,2462520611700.0,2026-08-03T22:19:26
010040,1425.0,1339.0,2485.0,2020.11,-29.46,7.5,85.59,한국내화,58520563350.0,2026-08-03T22:19:26
010060,196900.0,72200.0,414000.0,158472.43,24.25,36.48,473.41,OCI홀딩스,3676168680800.0,2026-08-03T22:19:26
0101C0,1983.0,1961.0,3300.0,1995.91,-0.65,1.64,68.28,하나36호스팩,15348420000.0,2026-08-03T22:19:26
010100,3540.0,3115.0,7950.0,4409.85,-19.73,8.79,155.22,한국무브넥스,107794486800.0,2026-08-03T22:19:26
010130,1020000.0,745000.0,2188000.0,1240224.26,-17.76,19.06,193.69,고려아연,21290428380000.0,2026-08-03T22:19:26
010120,188400.0,50600.0,335000.0,130735.66,44.11,48.45,562.06,엘에스일렉트릭,28260000000000.0,2026-08-03T22:19:26
010170,9250.0,765.0,31500.0,6691.74,38.23,27.61,4017.65,대한광통신,1438242355000.0,2026-08-03T22:19:26
010140,20900.0,15610.0,35350.0,24906.91,-16.09,26.8,126.46,삼성중공업,18392000000000.0,2026-08-03T22:19:26
010240,5360.0,4750.0,6110.0,5270.94,1.69,44.85,28.63,흥국,62744160000.0,2026-08-03T22:19:26
010280,4700.0,4050.0,8006.0,5356.14,-12.25,16.43,97.68,아이티센엔텍,61216357900.0,2026-08-03T22:19:26
010400,4170.0,2395.0,5400.0,3531.67,18.07,59.07,125.47,우진아이엔에스,31783740000.0,2026-08-03T22:19:26
010470,4570.0,4255.0,6910.0,5750.85,-20.53,11.86,62.4,오리콤,54725978500.0,2026-08-03T22:19:26
0105P0,1991.0,1971.0,3850.0,2002.93,-0.6,1.06,95.33,유진스팩12호,11269060000.0,2026-08-03T22:19:26
010580,1462.0,1321.0,3495.0,1987.67,-26.45,6.49,164.57,에스엠벡셀,162650073120.0,2026-08-03T22:19:26
010640,1563.0,1433.0,4484.0,2909.06,-46.27,4.26,212.91,진양폴리우레탄,26102100000.0,2026-08-03T22:19:26
010690,7420.0,6410.0,16720.0,9665.96,-23.24,9.8,160.84,화신,259109442200.0,2026-08-03T22:19:26
010770,3830.0,3470.0,6510.0,4144.82,-7.6,11.84,87.61,평화홀딩스,56015534780.0,2026-08-03T22:19:26
010660,2650.0,2450.0,6760.0,4729.17,-43.96,4.64,175.92,화천기계,58300000000.0,2026-08-03T22:19:26
010820,5340.0,3645.0,18730.0,6079.65,-12.17,11.24,413.85,퍼스텍,260442148920.0,2026-08-03T22:19:26
010780,17950.0,16190.0,34450.0,22955.92,-21.81,9.64,112.79,아이에스동서,541856219200.0,2026-08-03T22:19:26
010950,121700.0,57500.0,177100.0,91743.75,32.65,53.68,208.0,S-Oil,13701325786400.0,2026-08-03T22:19:26
010960,2900.0,2700.0,5500.0,3608.9,-19.64,7.14,103.7,삼호개발,69948000000.0,2026-08-03T22:19:26
011040,4900.0,4700.0,6890.0,5649.96,-13.27,9.13,46.6,경동제약,150766953400.0,2026-08-03T22:19:26
011070,513000.0,146800.0,1788000.0,385719.49,33.0,22.31,1117.98,LG이노텍,12141225891000.0,2026-08-03T22:19:26
011080,960.0,900.0,14353.0,6656.17,-85.58,0.45,1494.78,형지I&C,6812411520.0,2026-08-03T22:19:26
011090,1723.0,908.0,4170.0,2451.31,-29.71,24.98,359.25,에넥스,20429704042.0,2026-08-03T22:19:26
011150,1960.0,1710.0,3350.0,2664.48,-26.44,15.24,95.91,CJ씨푸드,70424315080.0,2026-08-03T22:19:26
011170,55200.0,52500.0,119500.0,73754.41,-25.16,4.03,127.62,롯데케미칼,2361203128800.0,2026-08-03T22:19:26
011200,20750.0,17910.0,26250.0,21059.12,-1.47,34.05,46.57,HMM,19572187877500.0,2026-08-03T22:19:26
011210,59500.0,45650.0,112600.0,67585.66,-11.96,20.69,146.66,현대위아,1618107438500.0,2026-08-03T22:19:26
011230,2665.0,2010.0,6400.0,3298.73,-19.21,14.92,218.41,삼화전자공업,51076817025.0,2026-08-03T22:19:26
011280,1640.0,1500.0,2830.0,1957.53,-16.22,10.53,88.67,태림포장,116121741600.0,2026-08-03T22:19:26
011300,2890.0,1922.0,5880.0,3595.79,-19.63,24.46,205.93,우성머티리얼스,48598450970.0,2026-08-03T22:19:26
011320,3570.0,3410.0,5130.0,4095.33,-12.83,9.3,50.44,유니크,68974881150.0,2026-08-03T22:19:26
011330,3260.0,3060.0,18910.0,10826.07,-69.89,1.26,517.97,유니켐,29401232580.0,2026-08-03T22:19:26
011370,718.0,667.0,1238.0,928.4,-22.66,8.93,85.61,서한,72442513070.0,2026-08-03T22:19:26
011390,37500.0,33600.0,110700.0,75220.59,-50.15,5.06,229.46,부산산업,39600000000.0,2026-08-03T22:19:26
011420,1435.0,1201.0,2925.0,1932.66,-25.75,13.57,143.55,갤럭시아에스엠,39533739140.0,2026-08-03T22:19:26
011500,11500.0,9250.0,29450.0,17278.31,-33.44,11.14,218.38,한농화성,179825983000.0,2026-08-03T22:19:26
0115H0,1978.0,1964.0,9300.0,2198.4,-10.03,0.19,373.52,삼성스팩13호,14538300000.0,2026-08-03T22:19:26
011560,19950.0,11600.0,29300.0,16573.6,20.37,47.18,152.59,세보엠이씨,201193196400.0,2026-08-03T22:19:26
011690,3130.0,2400.0,9900.0,4496.99,-30.4,9.73,312.5,와이투솔루션,114884753220.0,2026-08-03T22:19:26
0117P0,5560.0,4455.0,42000.0,6523.25,-14.77,2.94,842.76,피스피스스튜디오,78779145160.0,2026-08-03T22:19:26
011700,2235.0,1767.0,5910.0,3617.36,-38.21,11.3,234.47,한신기계공업,72517147485.0,2026-08-03T22:19:26
